fold,ENCE,CV,ECE,chi_2,DMS_id,fold_variable_name
2,0.08830668023394003,0.11115957243299573,0.015034965034965013,1.1857267581859847,BBC1_YEAST_Rocklin_2023_1TG0,fold_random_5
0,0.16109629572028653,0.12161353803746469,0.03278486219662688,1.0428039623169671,BBC1_YEAST_Rocklin_2023_1TG0,fold_random_5
4,0.17198666284754854,0.09792058863901926,0.09037433155080211,1.0415810408589943,BCHB_CHLTE_Rocklin_2023_2KRU,fold_random_5
0,0.2274995567703908,0.12845872699220381,0.11219127693116131,0.9202156104031263,BCHB_CHLTE_Rocklin_2023_2KRU,fold_random_5
2,0.1675489914512971,0.09389660823322084,0.067577250335871,1.358604119306309,BCHB_CHLTE_Rocklin_2023_2KRU,fold_random_5
3,0.13073875354707412,0.11072521368548614,0.09013867488443755,0.9586778139811675,BCHB_CHLTE_Rocklin_2023_2KRU,fold_random_5
1,0.13966469923836405,0.10455571245430284,0.046543277082199214,1.6351853283864566,BCHB_CHLTE_Rocklin_2023_2KRU,fold_random_5
3,0.08370646012173871,0.06421573185637416,0.013898427616121449,1.1521599456393363,BLAT_ECOLX_Deng_2012,fold_random_5
2,0.040978901307567574,0.05897586290665691,0.0297005664958187,1.075669418711971,BLAT_ECOLX_Deng_2012,fold_random_5
4,0.03127660778740643,0.060135811245640734,0.02718126943479054,0.9661705618976438,BLAT_ECOLX_Deng_2012,fold_random_5
1,0.06721610595287249,0.052788432023522125,0.028732446415373234,0.9655995778659963,BLAT_ECOLX_Deng_2012,fold_random_5
0,0.03941678359320242,0.05472591577086993,0.029361547543365705,1.0502832190057756,BLAT_ECOLX_Deng_2012,fold_random_5
4,0.11675117267601347,0.07661166656632996,0.04545454545454542,0.9386201529695657,BLAT_ECOLX_Firnberg_2014,fold_random_5
3,0.08115264163217542,0.08251168937442492,0.04929848164520467,1.207164912126251,BLAT_ECOLX_Firnberg_2014,fold_random_5
1,0.13488915563501985,0.06910249985604082,0.04530657541847775,1.1218726739744704,BLAT_ECOLX_Firnberg_2014,fold_random_5
2,0.14249571536198535,0.08091354815486021,0.04366777930492831,1.1070242502132932,BLAT_ECOLX_Firnberg_2014,fold_random_5
0,0.04348077329356621,0.0704231074102638,0.05519480519480517,0.9738617074120091,BLAT_ECOLX_Firnberg_2014,fold_random_5
3,0.061400035303977085,0.06388480517912803,0.04362806143628059,1.0538110127932698,BLAT_ECOLX_Jacquier_2013,fold_random_5
4,0.11738367956611773,0.06612865948384146,0.07956989247311826,0.9018044894195395,BLAT_ECOLX_Jacquier_2013,fold_random_5
2,0.11421700460433455,0.08340915530227726,0.02223934257832561,1.314889931211165,BLAT_ECOLX_Jacquier_2013,fold_random_5
0,0.061809979897225954,0.055563394076329126,0.02444653791804048,1.156587101302126,BLAT_ECOLX_Jacquier_2013,fold_random_5
1,0.09036031531674313,0.05243384770448012,0.050127442650807104,0.8823412333042866,BLAT_ECOLX_Jacquier_2013,fold_random_5
3,0.11406591333311042,0.10772375804100494,0.034566494257911785,1.1386838602397407,BLAT_ECOLX_Stiffler_2015,fold_random_5
4,0.09737132089144897,0.10292039016258346,0.04380510000947955,1.1505153495611005,BLAT_ECOLX_Stiffler_2015,fold_random_5
0,0.14640226690179176,0.1018912583785041,0.027594846098783078,1.1943218387378536,BLAT_ECOLX_Stiffler_2015,fold_random_5
2,0.13428567705377653,0.10421786123971938,0.045168217609162474,1.0758482716404374,BLAT_ECOLX_Stiffler_2015,fold_random_5
1,0.10636320959193597,0.0994325849718722,0.04583020285499622,1.0229705245837333,BLAT_ECOLX_Stiffler_2015,fold_random_5
3,0.1292234405685439,0.026941759304058,0.035433070866141704,1.061908409499968,BRCA1_HUMAN_Findlay_2018,fold_random_5
0,0.11200307888865142,0.03399366879630323,0.06373937677053822,0.7851765946561593,BRCA1_HUMAN_Findlay_2018,fold_random_5
4,0.12136786046141175,0.04074590242543252,0.016662374452742712,1.2356594666474392,BRCA1_HUMAN_Findlay_2018,fold_random_5
2,0.053094371784353556,0.03848065066466054,0.0544482255712202,0.9381236737746603,BRCA1_HUMAN_Findlay_2018,fold_random_5
1,0.09946165378204117,0.032663785702200375,0.022678916827852967,1.094215696671082,BRCA1_HUMAN_Findlay_2018,fold_random_5
2,0.34856779534317417,0.030218175238666864,0.13907734056987786,0.8670175989562157,BRCA2_HUMAN_Erwood_2022_HEK293T,fold_random_5
3,0.4676772647136782,0.057081112272109255,0.07435064935064932,1.9133558771871693,BRCA2_HUMAN_Erwood_2022_HEK293T,fold_random_5
1,0.17862394643412366,0.049069428327598565,0.12029598308668076,1.8202028852812508,BRCA2_HUMAN_Erwood_2022_HEK293T,fold_random_5
4,0.43352487682772034,0.06652243551256798,0.20686456400742112,0.7806150710306762,BRCA2_HUMAN_Erwood_2022_HEK293T,fold_random_5
0,0.6461340294786664,0.04834566228276532,0.17090909090909087,0.599937600792546,BRCA2_HUMAN_Erwood_2022_HEK293T,fold_random_5
3,0.09589398257932089,0.08676091363619363,0.005687007056870071,1.1721575299225178,C6KNH7_9INFA_Lee_2018,fold_random_5
0,0.045605014011963894,0.08410489497253867,0.011428938466149941,1.1287082178671077,C6KNH7_9INFA_Lee_2018,fold_random_5
4,0.057131749568018884,0.08346489787932844,0.010147397120218081,1.0878106850361438,C6KNH7_9INFA_Lee_2018,fold_random_5
2,0.10851803910181186,0.09442444780769912,0.012086540461826474,1.0361894951470558,C6KNH7_9INFA_Lee_2018,fold_random_5
1,0.05465656194885451,0.08544194933962705,0.019064347528060986,1.0070738867087305,C6KNH7_9INFA_Lee_2018,fold_random_5
3,0.04273432612108991,0.01786568741879635,0.019392222508369784,0.9960142356661553,CALM1_HUMAN_Weile_2017,fold_random_5
4,0.08381508257388373,0.020875554986037718,0.02396216500262741,0.9232689397367179,CALM1_HUMAN_Weile_2017,fold_random_5
0,0.07822886711471136,0.012097679879931931,0.011056511056511042,1.0259841068142046,CALM1_HUMAN_Weile_2017,fold_random_5
2,0.12354121464139418,0.008259434187439803,0.026595744680851078,1.1415385634317856,CALM1_HUMAN_Weile_2017,fold_random_5
1,0.05930818724297201,0.0063410691913206516,0.015167984189723283,1.01269363519576,CALM1_HUMAN_Weile_2017,fold_random_5
4,0.10361557638578707,0.04405948976287979,0.03652597402597406,1.7601826260452273,CAPSD_AAV2S_Sinai_2021,fold_random_5
0,0.09175267678351537,0.029187018661897546,0.028238133547868072,1.1057234916967962,CAPSD_AAV2S_Sinai_2021,fold_random_5
2,0.10405735966354705,0.03693208108570795,0.01334622823984523,1.000138930207372,CAPSD_AAV2S_Sinai_2021,fold_random_5
3,0.0914792773383161,0.048416227220232165,0.02105672105672104,1.0958974463328486,CAPSD_AAV2S_Sinai_2021,fold_random_5
1,0.25336049570478264,0.04399909679498958,0.07272727272727271,0.9767960691966899,CAPSD_AAV2S_Sinai_2021,fold_random_5
4,0.1599304475010036,0.03588298531784755,0.09368836291913213,1.3295008034186226,CAR11_HUMAN_Meitlis_2020_gof,fold_random_5
3,0.1778653298938771,0.03752434252240225,0.09376728747925499,1.106824654851846,CAR11_HUMAN_Meitlis_2020_gof,fold_random_5
2,0.21308518041910532,0.031945486126208046,0.07794970986460345,1.0989218352667702,CAR11_HUMAN_Meitlis_2020_gof,fold_random_5
1,0.15590889179716644,0.029453964268712995,0.10468319559228649,0.7633026221451631,CAR11_HUMAN_Meitlis_2020_gof,fold_random_5
0,0.17105064678939358,0.021682560175432037,0.085972850678733,0.8308897500275063,CAR11_HUMAN_Meitlis_2020_gof,fold_random_5
4,0.09601065670149374,0.0627998990140507,0.06320901320901316,1.0981960843075327,CAR11_HUMAN_Meitlis_2020_lof,fold_random_5
3,0.10480926747442798,0.08003726084247534,0.04452690166975879,1.0852007571612365,CAR11_HUMAN_Meitlis_2020_lof,fold_random_5
1,0.08785286090482061,0.0751617700494945,0.02978845054316751,1.216520300768591,CAR11_HUMAN_Meitlis_2020_lof,fold_random_5
2,0.03451057237103498,0.06611950948389735,0.043292800617641354,1.161762983522705,CAR11_HUMAN_Meitlis_2020_lof,fold_random_5
0,0.10912491222484103,0.0741865224003357,0.06999442275515892,0.8431489725365799,CAR11_HUMAN_Meitlis_2020_lof,fold_random_5
3,0.03657342260856132,0.0027883111796234987,0.07616707616707613,1.0603548794299265,CAS9_STRP1_Spencer_2017_positive,fold_random_5
4,0.13295530052534457,0.0023553995727348975,0.09469927516184362,1.006829573738773,CAS9_STRP1_Spencer_2017_positive,fold_random_5
2,0.06835479826103621,0.0026119791614699008,0.08402203856749307,0.9921008705068135,CAS9_STRP1_Spencer_2017_positive,fold_random_5
1,0.06642691403674207,0.002264235851713815,0.08239153205799656,0.9705432103747206,CAS9_STRP1_Spencer_2017_positive,fold_random_5
0,0.07485255559801549,0.0026034823584594685,0.08186327002198047,0.9862033171922439,CAS9_STRP1_Spencer_2017_positive,fold_random_5
0,0.11071095463156207,0.029696397832042552,0.020366873482600453,1.164225561683281,CASP3_HUMAN_Roychowdhury_2020,fold_random_5
1,0.1417724956030717,0.0236525531496571,0.035682558483861385,0.8843834159748415,CASP3_HUMAN_Roychowdhury_2020,fold_random_5
2,0.059787837365425034,0.025987449557457267,0.043706293706293683,0.9105319348650094,CASP3_HUMAN_Roychowdhury_2020,fold_random_5
4,0.0735182951795585,0.02887552281998346,0.015151515151515143,1.2301426620788327,CASP3_HUMAN_Roychowdhury_2020,fold_random_5
3,0.09382252133891227,0.035627422102101576,0.04274533413606258,1.0153953591530689,CASP3_HUMAN_Roychowdhury_2020,fold_random_5
3,0.11505307634804349,0.028421628165895312,0.011252771618625267,1.2679913327402828,CASP7_HUMAN_Roychowdhury_2020,fold_random_5
4,0.22971948354413946,0.022695775392469517,0.034295046271094164,1.2184403233399983,CASP7_HUMAN_Roychowdhury_2020,fold_random_5
2,0.16781651038069156,0.03830975280638208,0.013032054650551773,1.3328868909383123,CASP7_HUMAN_Roychowdhury_2020,fold_random_5
1,0.13975892129060105,0.02173374767915825,0.06137038036147826,0.6141041839700042,CASP7_HUMAN_Roychowdhury_2020,fold_random_5
0,0.20627175303870554,0.01610349705808223,0.045997286295793735,0.8054360902155543,CASP7_HUMAN_Roychowdhury_2020,fold_random_5
2,0.15935879946601422,0.14432078962707898,0.04357625845229149,1.250323915025153,CATR_CHLRE_Rocklin_2023_2AMI,fold_random_5
4,0.16200539994793633,0.13934772672069295,0.04020979020979018,1.084442294016709,CATR_CHLRE_Rocklin_2023_2AMI,fold_random_5
0,0.19173401155012965,0.15889370220630616,0.0282003710575139,1.3956650245851001,CATR_CHLRE_Rocklin_2023_2AMI,fold_random_5
3,0.233696067912617,0.13030270260041515,0.035500995355009946,1.3847017167628615,CATR_CHLRE_Rocklin_2023_2AMI,fold_random_5
1,0.14715758264442902,0.13975293270915923,0.043233865371269914,1.11290323680386,CATR_CHLRE_Rocklin_2023_2AMI,fold_random_5
4,0.09406777001128255,0.11556168923493641,0.03125602312881463,1.0019845703873116,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_random_5
3,0.10845784890189755,0.1297644569098017,0.03417385534173852,1.183652671436357,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_random_5
0,0.12550816584295738,0.12678001210293735,0.03387153387153385,1.37669851838226,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_random_5
1,0.08413234664211584,0.13788309690044218,0.06382641748495405,0.958423260524401,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_random_5
2,0.15953506363772813,0.14043888853654135,0.056234279554437626,1.0652310419718243,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_random_5
1,0.0789347074522638,0.004718019110537899,0.004376641240465198,0.9710857338182727,CBS_HUMAN_Sun_2020,fold_random_5
0,0.09539238791297544,0.0047120919490759505,0.008703288716613196,0.9739369048884481,CBS_HUMAN_Sun_2020,fold_random_5
4,0.05071242633083565,0.004519490798155653,0.007276455601814464,1.0286413752660757,CBS_HUMAN_Sun_2020,fold_random_5
3,0.08312926597046864,0.004029624595131332,0.015698867774614347,1.0381526787278594,CBS_HUMAN_Sun_2020,fold_random_5
2,0.06768462107306103,0.004483383823399328,0.013642738747928103,0.9951302412275345,CBS_HUMAN_Sun_2020,fold_random_5
3,0.14994699976703957,0.06115656155639557,0.06818181818181816,0.8454745777231052,CBX4_HUMAN_Rocklin_2023_2K28,fold_random_5
0,0.08004455165292775,0.052429948462936436,0.018568665377176014,1.2103184997357894,CBX4_HUMAN_Rocklin_2023_2K28,fold_random_5
4,0.1698687809600038,0.08293608716885024,0.023320158102766775,1.3495806576649403,CBX4_HUMAN_Rocklin_2023_2K28,fold_random_5
1,0.1698733355243742,0.08591161623171857,0.09811227024341776,1.0331913349140491,CBX4_HUMAN_Rocklin_2023_2K28,fold_random_5
2,0.1353700139210596,0.07455547363837409,0.06298701298701297,1.30121250853838,CBX4_HUMAN_Rocklin_2023_2K28,fold_random_5
4,0.37815798665528416,0.01448378813778416,0.16371681415929198,-0.0017578728780240584,CCDB_ECOLI_Adkar_2012,fold_random_5
2,0.37873674096382814,0.018947481320942188,0.07124907612712489,0.0013452433057720766,CCDB_ECOLI_Adkar_2012,fold_random_5
3,1.6435968371053815,0.041968431971397595,0.16768525592055,-0.0017034573891430318,CCDB_ECOLI_Adkar_2012,fold_random_5
1,0.4416190072369338,0.022048362630389697,0.1443602693602693,-0.002347407636100343,CCDB_ECOLI_Adkar_2012,fold_random_5
0,0.44436060645725456,0.026356520501822352,0.1498181818181818,-0.002437189495139269,CCDB_ECOLI_Adkar_2012,fold_random_5
2,0.032745510020475,0.08830159442012174,0.1465273856578204,0.9739882965706955,CCDB_ECOLI_Tripathi_2016,fold_random_5
0,0.20898443414983586,0.0851539468454054,0.09763580073177595,1.0874586268747752,CCDB_ECOLI_Tripathi_2016,fold_random_5
1,0.1297671661520258,0.0825534346458844,0.13365570599613152,1.206256021267721,CCDB_ECOLI_Tripathi_2016,fold_random_5
3,0.15400017266041935,0.07888785714813766,0.15671247357293866,0.9561594987955176,CCDB_ECOLI_Tripathi_2016,fold_random_5
4,0.07368327611700282,0.07948451329797959,0.13188405797101443,0.9723794211762745,CCDB_ECOLI_Tripathi_2016,fold_random_5
2,0.08269614571708164,0.018095027816517124,0.06775158997381218,0.9159212355721306,CCR5_HUMAN_Gill_2023,fold_random_5
3,0.01761130863009951,0.025567320140572045,0.06532498726253727,0.9472624005505864,CCR5_HUMAN_Gill_2023,fold_random_5
4,0.07998799610702814,0.02074545271335664,0.06164079822616404,1.0044523270842016,CCR5_HUMAN_Gill_2023,fold_random_5
1,0.029973739832954406,0.027266913135987562,0.06741291753093481,0.9895729438177163,CCR5_HUMAN_Gill_2023,fold_random_5
0,0.0634216633866025,0.015245119143471732,0.0508067018305926,1.1417616507845034,CCR5_HUMAN_Gill_2023,fold_random_5
1,0.08237980191749014,0.06660515753326637,0.03545454545454541,0.9687807796301243,CD19_HUMAN_Klesmith_2019_FMC_singles,fold_random_5
2,0.07838498487405503,0.06741895760346721,0.03482817450645867,1.125794784541113,CD19_HUMAN_Klesmith_2019_FMC_singles,fold_random_5
3,0.055622080019835096,0.07401281851828691,0.02092739475289807,1.093397036633951,CD19_HUMAN_Klesmith_2019_FMC_singles,fold_random_5
